title,album,isrc,trackId,url,total_streams,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7
rhythm is a dancer tekkno (sped up),rhythm is a dancer tekkno (sped up),GX8KD2229089,3Aw940Z2QKjfNLRTWBd7Td,https://open.spotify.com/track/3Aw940Z2QKjfNLRTWBd7Td,40538,,,,,,,
the way i are tekkno,the way i are tekkno,GX8KD2229029,1KPFok3GOxnHjJXik00h9u,https://open.spotify.com/track/1KPFok3GOxnHjJXik00h9u,6328,,,,,,,
the way i are tekkno (sped up),the way i are tekkno (sped up),GX8KD2229030,0Mrbdk36VyxIrLH8JB4iYV,https://open.spotify.com/track/0Mrbdk36VyxIrLH8JB4iYV,7787,,,,,,,
down under tekkno,down under tekkno,GX8KD2226197,3OuJr3wAgXwQJFbccbSDxu,https://open.spotify.com/track/3OuJr3wAgXwQJFbccbSDxu,355781,,,,,,,
down under tekkno (sped up),down under tekkno (sped up),GX8KD2226206,0S7nUSPbLBghEnAVYBMiSa,https://open.spotify.com/track/0S7nUSPbLBghEnAVYBMiSa,9163,,,,,,,
addicted to you tekkno,addicted to you tekkno,GX8KD2223374,2UsioXuoS0jpSFsB6NM6il,https://open.spotify.com/track/2UsioXuoS0jpSFsB6NM6il,5345671,,,,,,,
addicted to you tekkno (sped up),addicted to you tekkno (sped up),GX8KD2223375,5eDkVGeTqoRqJoCYAgNOBe,https://open.spotify.com/track/5eDkVGeTqoRqJoCYAgNOBe,65272,,,,,,,
fake id tekkno,fake id tekkno,GX8KD2223568,1Ia6GEfOQa9dX4bT5rx2PO,https://open.spotify.com/track/1Ia6GEfOQa9dX4bT5rx2PO,95909,,,,,,,
fake id tekkno (sped up),fake id tekkno (sped up),GX8KD2223559,3Bp0x7D46wgLHZAKcnAfdG,https://open.spotify.com/track/3Bp0x7D46wgLHZAKcnAfdG,7418,,,,,,,
turn on the lights tekkno (sped up),turn on the lights tekkno (sped up),GX8KD2223339,4bEhJ035OQhZ9nRj0Gdqh9,https://open.spotify.com/track/4bEhJ035OQhZ9nRj0Gdqh9,9724,,,,,,,
miss you tekkno (sped up),miss you tekkno (sped up),GX8KD2223583,1Sp7RMzKDISRTxHiD1qXDL,https://open.spotify.com/track/1Sp7RMzKDISRTxHiD1qXDL,819935,,,,,,,
miss you tekkno,miss you tekkno,GX8KD2223605,3p9MekJF2kXAHhL7boSpQo,https://open.spotify.com/track/3p9MekJF2kXAHhL7boSpQo,1446514,,,,,,,
chase the sun tekkno,chase the sun tekkno,GX8KD2220701,7kt8zetuboHzK4vT2u2YgU,https://open.spotify.com/track/7kt8zetuboHzK4vT2u2YgU,1545352,,,,,,,
chase the sun tekkno (sped up),chase the sun tekkno (sped up),GX8KD2221949,2OarlgYFXKFe5tzQUT1rQI,https://open.spotify.com/track/2OarlgYFXKFe5tzQUT1rQI,6966,,,,,,,
crzy tekkno,crzy tekkno,GX8KD2220696,3x0RbkfbtAvH1jd2pM6Kzj,https://open.spotify.com/track/3x0RbkfbtAvH1jd2pM6Kzj,59739,,,,,,,
crzy tekkno (sped up),crzy tekkno (sped up),GX8KD2220700,3MuZhgWMhsEFpCmIv6eCLM,https://open.spotify.com/track/3MuZhgWMhsEFpCmIv6eCLM,3030,,,,,,,
turn on the lights tekkno,turn on the lights tekkno,GX8KD2221968,0078z1uSA3PRdBKKuHIMnu,https://open.spotify.com/track/0078z1uSA3PRdBKKuHIMnu,168027,,,,,,,
rivers tekkno,rivers tekkno,GX8KD2210740,1q8Nt3ZDIDBIzFvrybqReI,https://open.spotify.com/track/1q8Nt3ZDIDBIzFvrybqReI,70414,,,,,,,
rivers tekkno (sped up),rivers tekkno (sped up),GX8KD2210770,50RkhXrfiIZrzAhA5vAuiu,https://open.spotify.com/track/50RkhXrfiIZrzAhA5vAuiu,3090,,,,,,,
toxic tekkno,toxic tekkno,GX8KD2210786,5LqInEqM9oMmyIsOysUcjB,https://open.spotify.com/track/5LqInEqM9oMmyIsOysUcjB,192021,,,,,,,
toxic tekkno (sped up),toxic tekkno (sped up),GX8KD2210789,1GAVfeP1LSrfv9Ch4FowoM,https://open.spotify.com/track/1GAVfeP1LSrfv9Ch4FowoM,23623,,,,,,,
go flex tekkno,go flex tekkno,GX8KD2208250,5QEBPtpE4B6ctf3ppuskle,https://open.spotify.com/track/5QEBPtpE4B6ctf3ppuskle,168462,,,,,,,
go flex tekkno (sped up),go flex tekkno (sped up),GX8KD2208186,2HSCn7pkbGYbjb8qfGJcw1,https://open.spotify.com/track/2HSCn7pkbGYbjb8qfGJcw1,6175,,,,,,,
how deep is your love tekkno,how deep is your love tekkno,GX8KD2206824,7FEEkgcstSFL2582lOTfo5,https://open.spotify.com/track/7FEEkgcstSFL2582lOTfo5,255797,,,,,,,
how deep is your love tekkno (sped up),how deep is your love tekkno (sped up),GX8KD2206924,5lySK62I7mnRibBEMgQOCx,https://open.spotify.com/track/5lySK62I7mnRibBEMgQOCx,127157,,,,,,,
in the end tekkno,in the end tekkno,GX8KD2205673,3G58RApYQuGwpnEB31nDJp,https://open.spotify.com/track/3G58RApYQuGwpnEB31nDJp,136776,,,,,,,
in the end tekkno (sped up),in the end tekkno (sped up),GX8KD2205675,7pOF6owuziw3QxoVNc8q6R,https://open.spotify.com/track/7pOF6owuziw3QxoVNc8q6R,4836,,,,,,,
never let me down tekkno,never let me down tekkno,GX8KD2205676,2YY97pdP81p2EyvmFvu9a4,https://open.spotify.com/track/2YY97pdP81p2EyvmFvu9a4,261432,,,,,,,
never let me down tekkno (sped up),never let me down tekkno (sped up),GX8KD2205677,5jF9emm1gNZtVNdqzZ6jwN,https://open.spotify.com/track/5jF9emm1gNZtVNdqzZ6jwN,8211,,,,,,,
youth tekkno,youth tekkno,GX8KD2205555,7niirUlikJZK50XXJCyRkQ,https://open.spotify.com/track/7niirUlikJZK50XXJCyRkQ,64899,,,,,,,
youth tekkno (sped up),youth tekkno (sped up),GX8KD2205552,5ZeR5joj4ST0zLz2BF8QVp,https://open.spotify.com/track/5ZeR5joj4ST0zLz2BF8QVp,2523,,,,,,,
set fire to the rain,set fire to the rain,GX8KD2206196,2qrxtaocn71zKm9P4BaCAB,https://open.spotify.com/track/2qrxtaocn71zKm9P4BaCAB,3726910,,,,,,,
set fire to the rain tekkno (sped up),set fire to the rain tekkno (sped up),GX8KD2202723,0d1AeHpQR5oz7bufgrjF88,https://open.spotify.com/track/0d1AeHpQR5oz7bufgrjF88,271955,,,,,,,
you're somebody else tekkno,you're somebody else tekkno,GX8KD2202724,4nhArVQJLHAGCXooSbAwLK,https://open.spotify.com/track/4nhArVQJLHAGCXooSbAwLK,280675,,,,,,,
you're somebody else tekkno (sped up),you're somebody else tekkno (sped up),GX8KD2202727,6pcYXAqFexX23qablZWHbM,https://open.spotify.com/track/6pcYXAqFexX23qablZWHbM,8338,,,,,,,
maneater tekkno,maneater tekkno,GX8KD2200895,0W7FgLA2rxMX7hOiotEcyf,https://open.spotify.com/track/0W7FgLA2rxMX7hOiotEcyf,109528,,,,,,,
maneater tekkno (sped up),maneater tekkno (sped up),GX8KD2200903,6jeEUb0AQIv4YXrYSJkPZM,https://open.spotify.com/track/6jeEUb0AQIv4YXrYSJkPZM,10762,,,,,,,
all the things she said tekkno (sped up),all the things she said tekkno (sped up),GX38U2310164,2vIqZ2vtIulhuxSLCJaJPT,https://open.spotify.com/track/2vIqZ2vtIulhuxSLCJaJPT,9767,,,,,,,
dreams tekkno (sped up),dreams tekkno (sped up),GX38U2310170,77qNYjaj9L15LCmbZRHiTm,https://open.spotify.com/track/77qNYjaj9L15LCmbZRHiTm,2417,,,,,,,
rock your body tekkno (sped up),rock your body tekkno (sped up),GX38U2310163,1khkNhCneNqpkhSJFxOBhB,https://open.spotify.com/track/1khkNhCneNqpkhSJFxOBhB,3856,,,,,,,
all the things she said tekkno,all the things she said tekkno,GX38U2307963,4XFJE263kHZY71zZpoiEIm,https://open.spotify.com/track/4XFJE263kHZY71zZpoiEIm,538653,,,,,,,
dreams,dreams,GX38U2308143,6vucn2B6tsuIm9UYYtYBDa,https://open.spotify.com/track/6vucn2B6tsuIm9UYYtYBDa,72330,,,,,,,
i'm good (blue) tekkno,i'm good (blue) tekkno,GX38U2307967,728ihOm6xY7URezjuXDMup,https://open.spotify.com/track/728ihOm6xY7URezjuXDMup,111901,,,,,,,
i'm good (blue) tekkno (sped up),i'm good (blue) tekkno (sped up),GX38U2307964,1YF1UA4kSWVfVVnH4QvZD7,https://open.spotify.com/track/1YF1UA4kSWVfVVnH4QvZD7,35212,,,,,,,
just can't get enough tekkno,just can't get enough tekkno,GX38U2308205,3c4Xw2lAgF882pYorI3hda,https://open.spotify.com/track/3c4Xw2lAgF882pYorI3hda,380084,,,,,,,
just can't get enough tekkno (sped up),just can't get enough tekkno (sped up),GX38U2306188,6DxoW7fDJ1Oe74ASk7LUY3,https://open.spotify.com/track/6DxoW7fDJ1Oe74ASk7LUY3,26880,,,,,,,
poker face tekkno,poker face tekkno,GX38U2307398,0cEid2HEGZ8jX6qil99Jun,https://open.spotify.com/track/0cEid2HEGZ8jX6qil99Jun,1852882,,,,,,,
poker face tekkno (sped up),poker face tekkno (sped up),GX38U2307320,3P5S9SRVzzCSIysOAMeDFH,https://open.spotify.com/track/3P5S9SRVzzCSIysOAMeDFH,134611,,,,,,,
rock your body tekkno,rock your body tekkno,GX38U2307970,4NbjRFHIKufGh8J14xCDvo,https://open.spotify.com/track/4NbjRFHIKufGh8J14xCDvo,76465,,,,,,,
she doesn't mind tekkno,she doesn't mind tekkno,GX38U2307968,7GifSSrtZgE3p68E8q4ZYB,https://open.spotify.com/track/7GifSSrtZgE3p68E8q4ZYB,456576,,,,,,,
she doesn't mind tekkno (sped up),she doesn't mind tekkno (sped up),GX38U2307969,6yoeLoTSV59itTCqazBa0X,https://open.spotify.com/track/6yoeLoTSV59itTCqazBa0X,11148,,,,,,,
gimmie gimmie gimmie tekkno (sped up),gimmie gimmie gimmie tekkno (sped up),GX89G2259274,3QDsJG0vVJdAgfwJom8am6,https://open.spotify.com/track/3QDsJG0vVJdAgfwJom8am6,10021,,,,,,,
pon de replay tekkno (sped up),pon de replay tekkno (sped up),GX89G2259152,7k9XVr663CekFi9BoaEpZx,https://open.spotify.com/track/7k9XVr663CekFi9BoaEpZx,21021,,,,,,,
say it right tekkno,say it right tekkno,GX38U2300192,6if6TUsJ8CIaPaaLyQoZQB,https://open.spotify.com/track/6if6TUsJ8CIaPaaLyQoZQB,2684776,,,,,,,
say it right tekkno (sped up),say it right tekkno (sped up),GX38U2300223,571CmmXVcAwRxDk0EHGceM,https://open.spotify.com/track/571CmmXVcAwRxDk0EHGceM,32960,,,,,,,
gimmie gimmie gimmie tekkno,gimmie gimmie gimmie tekkno,GX89G2238529,1FgklirPam1bQvS9m1YYxH,https://open.spotify.com/track/1FgklirPam1bQvS9m1YYxH,460686,,,,,,,
pon de replay tekkno,pon de replay tekkno,GX89G2238579,4Bic87R7mO7XASS0UQwh3A,https://open.spotify.com/track/4Bic87R7mO7XASS0UQwh3A,3272707,,,,,,,
jerk tekkno (sped up),jerk tekkno (sped up),GX89G2213360,7eq0Wgv7mT3R72IDxE3QIS,https://open.spotify.com/track/7eq0Wgv7mT3R72IDxE3QIS,819935,,,,,,,
sweater weather tekkno,sweater weather tekkno,GX89G2213552,1WXyELPKlcyAWhbBxr4ljm,https://open.spotify.com/track/1WXyELPKlcyAWhbBxr4ljm,471329,,,,,,,
sweater weather tekkno (sped up),sweater weather tekkno (sped up),GX89G2213756,5ECXwLZQuTkHzYCbLsq31u,https://open.spotify.com/track/5ECXwLZQuTkHzYCbLsq31u,57343,,,,,,,
sweet dreams tekkno,sweet dreams tekkno,GX89G2220802,6TZTUIswmoOmKY6G8c7gAt,https://open.spotify.com/track/6TZTUIswmoOmKY6G8c7gAt,303957,,,,,,,
sweet dreams tekkno (sped up),sweet dreams tekkno (sped up),GX89G2221019,4G6fdTIvPhHYkFVo8Q57Y6,https://open.spotify.com/track/4G6fdTIvPhHYkFVo8Q57Y6,3892,,,,,,,
this is the life tekkno,this is the life tekkno,GX89G2221051,1V1dRk79rVQr0nJ0FDrJek,https://open.spotify.com/track/1V1dRk79rVQr0nJ0FDrJek,4330148,,,,,,,
this is the life tekkno (sped up),this is the life tekkno (sped up),GX89G2220944,7xJ5sxKkPj08PGAs6Va57r,https://open.spotify.com/track/7xJ5sxKkPj08PGAs6Va57r,135507,,,,,,,
waves tekkno,waves tekkno,GX89G2212446,6T1I7zeheTJyTDNxjJbvyc,https://open.spotify.com/track/6T1I7zeheTJyTDNxjJbvyc,206105,,,,,,,
waves tekkno (sped up),waves tekkno (sped up),GX89G2213187,3joJa0XSoVaoSZM5ZTkoSV,https://open.spotify.com/track/3joJa0XSoVaoSZM5ZTkoSV,15588,,,,,,,
we found love tekkno,we found love tekkno,GX89G2213572,5AhlLP4CTTTUr6cYcRUlcZ,https://open.spotify.com/track/5AhlLP4CTTTUr6cYcRUlcZ,737174,,,,,,,
we found love tekkno (sped up),we found love tekkno (sped up),GX89G2213193,30OlAT2gleQIhgn46BzF0X,https://open.spotify.com/track/30OlAT2gleQIhgn46BzF0X,71234,,,,,,,
apologize tekkno (sped up),apologize tekkno (sped up),GX89G2265696,7pbH9Vh976Y4FEy5Y3nYbk,https://open.spotify.com/track/7pbH9Vh976Y4FEy5Y3nYbk,41080,,,,,,,
faded tekkno (sped up),faded tekkno (sped up),GX89G2271809,4mskEWvLdeHd9akx7SjSLQ,https://open.spotify.com/track/4mskEWvLdeHd9akx7SjSLQ,7863,,,,,,,
ferrari tekkno,ferrari tekkno,GX89G2271933,6owj6aPJ4sim43u6LaG8XB,https://open.spotify.com/track/6owj6aPJ4sim43u6LaG8XB,188244,,,,,,,
ferrari tekkno (sped up),ferrari tekkno (sped up),GX89G2272025,0snVQfjHIhKt8gfWYTDgm3,https://open.spotify.com/track/0snVQfjHIhKt8gfWYTDgm3,199302,,,,,,,
hello tekkno,hello tekkno,GX89G2271858,3Q2vktL2e1Fgn8HEHmo9KV,https://open.spotify.com/track/3Q2vktL2e1Fgn8HEHmo9KV,355226,,,,,,,
hello tekkno (sped up),hello tekkno (sped up),GX89G2271892,3ySP5p7iZKoHfeft7OARZO,https://open.spotify.com/track/3ySP5p7iZKoHfeft7OARZO,9573,,,,,,,
jerk tekkno,jerk tekkno,GX89G2271673,06Tg67cnEb4h9M6IJXMYeP,https://open.spotify.com/track/06Tg67cnEb4h9M6IJXMYeP,1446514,,,,,,,
love tonight tekkno,love tonight tekkno,GX89G2272036,1xeZhQFh7vA8BrG02j8teb,https://open.spotify.com/track/1xeZhQFh7vA8BrG02j8teb,116218,,,,,,,
love tonight tekkno (sped up),love tonight tekkno (sped up),GX89G2272041,6cJzY7OpxtsF0699FMATZq,https://open.spotify.com/track/6cJzY7OpxtsF0699FMATZq,2505,,,,,,,
numb tekkno,numb tekkno,GX89G2271309,3M3BzlUk4S7Pm4jQ01Cov1,https://open.spotify.com/track/3M3BzlUk4S7Pm4jQ01Cov1,294085,,,,,,,
numb tekkno (sped up),numb tekkno (sped up),GX89G2271576,2E8IknMHQWj8A1WB7sttJV,https://open.spotify.com/track/2E8IknMHQWj8A1WB7sttJV,15426,,,,,,,
summertime sadness tekkno (sped up),summertime sadness tekkno (sped up),GX89G2271215,1FnhxD9zyk9GQntB9AVsnF,https://open.spotify.com/track/1FnhxD9zyk9GQntB9AVsnF,2281590,,,,,,,
train tekkno,train tekkno,GX89G2272190,1aAHu9djJbxchpC7N7J5T2,https://open.spotify.com/track/1aAHu9djJbxchpC7N7J5T2,89763,,,,,,,
train tekkno (sped up),train tekkno (sped up),GX89G2272240,0Sibr59Sfcef1fu8FrFegp,https://open.spotify.com/track/0Sibr59Sfcef1fu8FrFegp,5224,,,,,,,
video games tekkno (sped up),video games tekkno (sped up),GX89G2271665,3A61E6FRJOE2UuYqCXMVfr,https://open.spotify.com/track/3A61E6FRJOE2UuYqCXMVfr,30078,,,,,,,
paradise tekkno (sped up),paradise tekkno (sped up),GX89G2265710,24jnQWNKZgk59fzrBZG9he,https://open.spotify.com/track/24jnQWNKZgk59fzrBZG9he,2819009,,,,,,,
faded tekkno,faded tekkno,GX89G2271544,7ri2SRS8JMmXMWta8wwUBt,https://open.spotify.com/track/7ri2SRS8JMmXMWta8wwUBt,210231,,,,,,,
video games tekkno,video games tekkno,GX89G2271584,1KVlPPUw4a3fRoNi8bHiG0,https://open.spotify.com/track/1KVlPPUw4a3fRoNi8bHiG0,1030470,,,,,,,
another love tekkno,another love tekkno,GX89G2291510,2sI9Pu9VM2HeQMzg0o4ZuY,https://open.spotify.com/track/2sI9Pu9VM2HeQMzg0o4ZuY,2303006,,,,,,,
another love tekkno (sped up),another love tekkno (sped up),GX89G2291517,2b3armFvAWZTpCfzdhJZto,https://open.spotify.com/track/2b3armFvAWZTpCfzdhJZto,42130,,,,,,,
apologize tekkno,apologize tekkno,GX89G2291610,4tciQ5R2CMqNzPETlUYqUX,https://open.spotify.com/track/4tciQ5R2CMqNzPETlUYqUX,1501157,,,,,,,
paradise tekkno,paradise tekkno,GX89G2291530,2625uJFOKOhrU6MDfhE1eO,https://open.spotify.com/track/2625uJFOKOhrU6MDfhE1eO,494246,,,,,,,
you broke me first tekkno,you broke me first tekkno,GX89G2291520,4N0HQVDQvtTTuXO0nR2R1a,https://open.spotify.com/track/4N0HQVDQvtTTuXO0nR2R1a,425380,,,,,,,
you broke me first tekkno (sped up),you broke me first tekkno (sped up),GX89G2291540,6nw9M46I2Yn2OAeHdGRGLS,https://open.spotify.com/track/6nw9M46I2Yn2OAeHdGRGLS,0,,,,,,,
Summertime Sadness - Techno,Summertime Sadness - Techno,GX8KD2352958,3eNzbY1WUpkve835a1O7iL,https://open.spotify.com/track/3eNzbY1WUpkve835a1O7iL,1490939,,,,,,,
just dance tekkno,just dance tekkno,GX89G2347831,6XNVejRAeQTsYRnxfJkeql,https://open.spotify.com/track/6XNVejRAeQTsYRnxfJkeql,154836,,,,,,,
just dance tekkno (sped up),just dance tekkno (sped up),GX89G2393665,0aWw8QMjd2XqHPFNe40m1y,https://open.spotify.com/track/0aWw8QMjd2XqHPFNe40m1y,198090,,,,,,,
flowers tekkno,flowers tekkno,GX89G2389211,1jEF58T1cDTMmuDKTaslwP,https://open.spotify.com/track/1jEF58T1cDTMmuDKTaslwP,76534,,,,,,,
flowers tekkno (sped up),flowers tekkno (sped up),GX89G2383903,13FYeWwc49iWNvXE3Drxgo,https://open.spotify.com/track/13FYeWwc49iWNvXE3Drxgo,40990,,,,,,,
escapism (sped up),escapism (sped up),GX89G2312840,1VzQQQ2bPI0v82vsNoDI0F,https://open.spotify.com/track/1VzQQQ2bPI0v82vsNoDI0F,63357,,,,,,,
flowers tekkno,flowers tekkno,GX89G2329292,6YaIq9mpbCASjyCFzRYfQV,https://open.spotify.com/track/6YaIq9mpbCASjyCFzRYfQV,0,,,,,,,
left outside alone x run tekkno,left outside alone x run tekkno,GX89G2390004,3HKoVoAiaucPrKRJ7xfG3D,https://open.spotify.com/track/3HKoVoAiaucPrKRJ7xfG3D,272977,,,,,,,
left outside alone x run tekkno (sped up),left outside alone x run tekkno (sped up),GX89G2351054,4JVDxt4114cHi9It1zy0u6,https://open.spotify.com/track/4JVDxt4114cHi9It1zy0u6,25775,,,,,,,
big jet plane tekkno,big jet plane tekkno,GX89G2327591,40juXtPrtGrjVGYATeIX8J,https://open.spotify.com/track/40juXtPrtGrjVGYATeIX8J,276037,,,,,,,
big jet plane tekkno (sped up),big jet plane tekkno (sped up),GX89G2351265,23LTuFI8aOTvZQcmNUtG4N,https://open.spotify.com/track/23LTuFI8aOTvZQcmNUtG4N,53036,,,,,,,
wings tekkno,wings tekkno,GX89G2395479,6rj5ykHqiX9pQQnPVyZKBm,https://open.spotify.com/track/6rj5ykHqiX9pQQnPVyZKBm,235930,,,,,,,
wings tekkno (sped up),wings tekkno (sped up),GX89G2353839,5UBuSRvVo2OHp7qIqPKWex,https://open.spotify.com/track/5UBuSRvVo2OHp7qIqPKWex,52765,,,,,,,
faded tekkno,faded tekkno,GX89G2366374,61Pa7lLUimLxsG2BAgVfsM,https://open.spotify.com/track/61Pa7lLUimLxsG2BAgVfsM,517956,,,,,,,
faded tekkno (sped up),faded tekkno (sped up),GX89G2357931,2Dj4vMfkHW2a6kx4wUA4eN,https://open.spotify.com/track/2Dj4vMfkHW2a6kx4wUA4eN,42631,,,,,,,
